Timestamp,Gas Flow (slm),Lab Temperature (C),Lab Pressure (kPa),Gas Sensor Temperature (C),Humidity (%RH)
2026-03-28 23:07:54.6,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:07:55.3,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:07:55.4,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:07:56.3,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:07:56.6,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:07:57.4,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:07:57.4,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:07:58.4,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:07:58.6,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:07:59.4,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:07:59.5,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:08:00.5,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:08:00.6,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:08:01.4,4.1,24.9,97.1,24.1,30.9
2026-03-28 23:08:01.6,4.1,24.9,97.1,24.1,30.9
2026-03-28 23:08:02.6,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:08:02.7,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:08:03.5,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:08:03.7,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:08:04.7,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:08:04.8,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:08:05.5,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:08:05.8,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:08:06.6,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:08:06.9,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:08:07.4,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:08:07.9,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:08:08.6,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:08:09.0,4.1,24.9,97.1,24.2,30.9
2026-03-28 23:08:09.4,4.1,24.9,97.1,24.1,30.9
2026-03-28 23:08:10.0,4.1,24.9,97.1,24.1,30.9
2026-03-28 23:08:10.6,0.0,24.9,97.1,24.1,30.9
2026-03-28 23:08:11.1,-0.0,24.9,97.1,24.2,30.9
2026-03-28 23:08:11.4,-0.0,24.9,97.1,24.2,30.9
2026-03-28 23:08:12.1,-0.0,24.9,97.1,24.2,30.9
2026-03-28 23:08:12.6,-0.0,24.9,97.1,24.2,30.9
2026-03-28 23:08:13.2,-0.0,24.9,97.1,24.2,30.9
2026-03-28 23:08:13.4,-0.0,24.9,97.1,24.2,30.9
2026-03-28 23:08:14.2,-0.0,24.9,97.1,24.3,30.9
2026-03-28 23:08:14.6,-0.0,24.9,97.1,24.3,30.9
2026-03-28 23:08:15.3,-0.0,24.9,97.1,24.2,30.9
2026-03-28 23:08:15.4,-0.0,24.9,97.1,24.2,30.9
2026-03-28 23:08:16.3,-0.0,24.9,97.1,24.3,30.9
2026-03-28 23:08:16.6,-0.0,24.9,97.1,24.2,30.9
2026-03-28 23:08:17.4,-0.0,24.9,97.1,24.2,30.9
2026-03-28 23:08:17.4,-0.0,24.9,97.1,24.2,30.9
2026-03-28 23:08:18.4,-0.0,24.9,97.1,24.3,30.9
2026-03-28 23:08:18.6,-0.0,24.9,97.1,24.3,30.9
2026-03-28 23:08:19.4,-0.0,24.9,97.1,24.2,30.9
2026-03-28 23:08:19.5,-0.0,24.9,97.1,24.2,30.9
2026-03-28 23:08:20.5,-0.0,24.9,97.1,24.2,30.9
2026-03-28 23:08:20.6,-0.0,24.9,97.1,24.2,30.9
2026-03-28 23:08:21.4,-0.0,24.9,97.1,24.3,30.9
2026-03-28 23:08:21.6,-0.0,24.9,97.1,24.2,30.9
2026-03-28 23:08:22.6,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:22.6,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:23.4,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:23.7,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:24.6,-0.0,24.9,97.1,24.2,31.0
2026-03-28 23:08:24.7,-0.0,24.9,97.1,24.2,31.0
2026-03-28 23:08:25.4,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:25.8,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:26.7,-0.0,24.9,97.1,24.2,31.0
2026-03-28 23:08:26.8,-0.0,24.9,97.1,24.2,31.0
2026-03-28 23:08:27.4,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:27.9,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:28.6,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:28.9,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:29.4,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:30.0,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:30.6,-0.0,24.9,97.1,24.2,31.0
2026-03-28 23:08:31.1,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:31.4,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:32.1,-0.0,24.9,97.1,24.4,31.0
2026-03-28 23:08:32.6,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:33.2,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:33.4,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:34.2,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:34.6,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:35.3,-0.0,24.9,97.1,24.2,31.0
2026-03-28 23:08:35.5,-0.0,24.9,97.1,24.2,31.0
2026-03-28 23:08:36.3,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:36.6,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:37.4,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:37.4,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:38.4,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:38.6,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:39.4,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:39.5,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:40.5,-0.0,24.9,97.1,24.2,31.0
2026-03-28 23:08:40.6,-0.0,24.9,97.1,24.2,31.0
2026-03-28 23:08:41.4,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:41.6,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:42.6,-0.0,24.9,97.1,24.2,31.0
2026-03-28 23:08:42.6,-0.0,24.9,97.1,24.2,31.0
2026-03-28 23:08:43.4,-0.0,24.9,97.1,24.4,31.0
2026-03-28 23:08:43.7,-0.0,24.9,97.1,24.4,31.0
2026-03-28 23:08:44.6,-0.0,24.9,97.1,24.4,31.0
2026-03-28 23:08:44.7,-0.0,24.9,97.1,24.4,31.0
2026-03-28 23:08:45.4,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:45.8,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:46.6,-0.0,24.9,97.1,24.4,31.0
2026-03-28 23:08:46.9,-0.0,24.9,97.1,24.2,31.1
2026-03-28 23:08:47.4,-0.0,24.9,97.1,24.2,31.1
2026-03-28 23:08:47.9,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:48.6,-0.0,24.9,97.1,24.4,31.0
2026-03-28 23:08:49.0,-0.0,24.9,97.1,24.3,31.1
2026-03-28 23:08:49.4,-0.0,24.9,97.1,24.3,31.1
2026-03-28 23:08:50.0,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:50.6,-0.0,24.9,97.1,24.4,31.1
2026-03-28 23:08:51.1,-0.0,24.9,97.1,24.3,31.1
2026-03-28 23:08:51.4,-0.0,24.9,97.1,24.3,31.1
2026-03-28 23:08:52.1,-0.0,24.9,97.1,24.3,31.1
2026-03-28 23:08:52.6,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:53.2,-0.0,24.9,97.1,24.3,31.0
2026-03-28 23:08:53.4,-0.0,24.9,97.1,24.3,31.1
2026-03-28 23:08:54.2,-0.0,24.9,97.1,24.3,31.1
2026-03-28 23:08:54.6,-0.0,24.9,97.1,24.3,31.1
2026-03-28 23:08:55.3,-0.0,24.9,97.1,24.4,31.1
2026-03-28 23:08:55.4,-0.0,24.9,97.1,24.3,31.1
2026-03-28 23:08:56.3,-0.0,24.9,97.1,24.3,31.1
2026-03-28 23:08:56.6,-0.0,24.9,97.1,24.3,31.1
2026-03-28 23:08:57.4,-0.0,24.9,97.1,24.3,31.1
2026-03-28 23:08:57.4,-0.0,24.9,97.1,24.3,31.1
2026-03-28 23:08:58.4,-0.0,24.9,97.1,24.3,31.1
2026-03-28 23:08:58.6,-0.0,24.9,97.1,24.3,31.1
