Timestamp,Gas Flow (slm),Lab Temperature (C),Lab Pressure (kPa),Gas Sensor Temperature (C),Humidity (%RH)
2026-03-28 23:12:31.4,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:32.1,1.7,25.0,97.1,24.4,31.7
2026-03-28 23:12:32.2,1.7,25.0,97.1,24.4,31.7
2026-03-28 23:12:32.6,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:33.2,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:33.3,1.7,25.0,97.1,24.4,31.7
2026-03-28 23:12:33.4,1.7,25.0,97.1,24.4,31.7
2026-03-28 23:12:34.2,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:34.3,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:34.6,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:35.3,1.7,25.0,97.1,24.2,31.7
2026-03-28 23:12:35.3,1.7,25.0,97.1,24.2,31.7
2026-03-28 23:12:35.4,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:36.2,1.7,25.0,97.1,24.4,31.7
2026-03-28 23:12:36.3,1.7,25.0,97.1,24.4,31.7
2026-03-28 23:12:36.6,1.7,25.0,97.1,24.4,31.7
2026-03-28 23:12:37.3,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:37.4,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:37.4,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:38.2,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:38.4,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:38.6,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:39.3,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:39.4,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:39.5,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:40.2,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:40.5,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:40.6,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:41.3,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:41.4,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:41.6,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:42.2,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:42.6,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:42.6,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:43.0,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:43.3,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:43.4,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:43.7,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:44.2,1.7,25.0,97.1,24.4,31.7
2026-03-28 23:12:44.6,1.7,25.0,97.1,24.4,31.7
2026-03-28 23:12:44.7,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:45.0,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:45.3,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:45.4,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:45.8,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:46.2,1.7,25.0,97.1,24.4,31.7
2026-03-28 23:12:46.6,1.7,25.0,97.1,24.4,31.7
2026-03-28 23:12:46.8,1.7,25.0,97.1,24.4,31.7
2026-03-28 23:12:47.0,1.7,25.0,97.1,24.4,31.7
2026-03-28 23:12:47.3,1.7,25.0,97.1,24.4,31.7
2026-03-28 23:12:47.4,1.7,25.0,97.1,24.4,31.7
2026-03-28 23:12:47.9,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:48.2,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:48.6,1.7,25.0,97.1,24.2,31.6
2026-03-28 23:12:49.0,1.7,25.0,97.1,24.2,31.6
2026-03-28 23:12:49.0,1.7,25.0,97.1,24.2,31.6
2026-03-28 23:12:49.3,1.7,25.0,97.1,24.3,31.6
2026-03-28 23:12:49.4,1.7,25.0,97.1,24.3,31.6
2026-03-28 23:12:50.0,1.7,25.0,97.1,24.3,31.6
2026-03-28 23:12:50.2,1.7,25.0,97.1,24.3,31.6
2026-03-28 23:12:50.6,1.7,25.0,97.1,24.3,31.6
2026-03-28 23:12:51.0,1.7,25.0,97.1,24.3,31.6
2026-03-28 23:12:51.1,1.7,25.0,97.1,24.3,31.6
2026-03-28 23:12:51.3,1.7,25.0,97.1,24.3,31.6
2026-03-28 23:12:51.4,1.7,25.0,97.1,24.3,31.6
2026-03-28 23:12:52.1,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:52.2,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:52.6,1.7,25.0,97.1,24.3,31.7
2026-03-28 23:12:53.0,0.0,25.0,97.1,24.2,31.7
2026-03-28 23:12:53.2,0.0,25.0,97.1,24.2,31.7
2026-03-28 23:12:53.3,0.0,25.0,97.1,24.2,31.7
2026-03-28 23:12:53.4,0.0,25.0,97.1,24.3,31.7
2026-03-28 23:12:54.2,0.0,25.0,97.1,24.3,31.7
2026-03-28 23:12:54.3,0.0,25.0,97.1,24.3,31.7
2026-03-28 23:12:54.6,0.0,25.0,97.1,24.3,31.7
2026-03-28 23:12:55.2,-0.0,24.9,97.1,24.3,31.7
2026-03-28 23:12:55.3,-0.0,24.9,97.1,24.3,31.7
2026-03-28 23:12:55.3,-0.0,24.9,97.1,24.3,31.7
2026-03-28 23:12:55.4,-0.0,24.9,97.1,24.3,31.7
2026-03-28 23:12:56.2,0.0,24.9,97.1,24.3,31.7
2026-03-28 23:12:56.3,0.0,24.9,97.1,24.3,31.7
2026-03-28 23:12:56.6,0.0,24.9,97.1,24.3,31.7
2026-03-28 23:12:57.3,0.0,24.9,97.1,24.4,31.7
2026-03-28 23:12:57.3,0.0,24.9,97.1,24.4,31.7
2026-03-28 23:12:57.4,0.0,24.9,97.1,24.4,31.7
2026-03-28 23:12:57.4,0.0,24.9,97.1,24.4,31.7
2026-03-28 23:12:58.2,0.0,24.9,97.1,24.3,31.7
2026-03-28 23:12:58.4,-0.0,24.9,97.1,24.4,31.7
2026-03-28 23:12:58.6,-0.0,24.9,97.1,24.4,31.7
2026-03-28 23:12:59.2,0.0,24.9,97.1,24.4,31.7
2026-03-28 23:12:59.3,0.0,24.9,97.1,24.4,31.7
2026-03-28 23:12:59.4,0.0,24.9,97.1,24.4,31.7
2026-03-28 23:12:59.5,0.0,24.9,97.1,24.4,31.7
2026-03-28 23:13:00.2,-0.0,24.9,97.1,24.4,31.7
2026-03-28 23:13:00.5,-0.0,24.9,97.1,24.4,31.8
2026-03-28 23:13:00.6,-0.0,24.9,97.1,24.4,31.8
2026-03-28 23:13:01.3,-0.0,24.9,97.1,24.3,31.8
2026-03-28 23:13:01.3,-0.0,24.9,97.1,24.3,31.8
2026-03-28 23:13:01.4,-0.0,24.9,97.1,24.3,31.8
2026-03-28 23:13:01.6,-0.0,24.9,97.1,24.3,31.8
2026-03-28 23:13:02.2,-0.0,24.9,97.1,24.4,31.8
2026-03-28 23:13:02.6,-0.0,24.9,97.1,24.4,31.8
2026-03-28 23:13:02.6,-0.0,24.9,97.1,24.4,31.8
2026-03-28 23:13:03.2,0.0,24.9,97.1,24.3,31.8
2026-03-28 23:13:03.3,0.0,24.9,97.1,24.3,31.8
2026-03-28 23:13:03.4,0.0,24.9,97.1,24.4,31.8
2026-03-28 23:13:03.7,0.0,24.9,97.1,24.4,31.8
2026-03-28 23:13:04.2,-0.0,24.9,97.1,24.3,31.8
2026-03-28 23:13:04.6,-0.0,24.9,97.1,24.3,31.8
2026-03-28 23:13:04.8,-0.0,24.9,97.1,24.3,31.8
2026-03-28 23:13:05.3,-0.0,25.0,97.1,24.3,31.8
2026-03-28 23:13:05.3,-0.0,25.0,97.1,24.3,31.8
2026-03-28 23:13:05.4,-0.0,25.0,97.1,24.3,31.8
2026-03-28 23:13:05.8,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:06.2,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:06.6,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:06.9,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:07.2,0.0,25.0,97.1,24.3,31.8
2026-03-28 23:13:07.3,0.0,25.0,97.1,24.3,31.8
2026-03-28 23:13:07.4,0.0,25.0,97.1,24.3,31.8
2026-03-28 23:13:07.9,0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:08.3,0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:08.6,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:09.0,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:09.3,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:09.4,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:09.5,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:10.0,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:10.3,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:10.6,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:11.1,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:11.2,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:11.3,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:11.4,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:12.1,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:12.2,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:12.6,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:13.2,-0.0,25.0,97.1,24.3,31.8
2026-03-28 23:13:13.2,-0.0,25.0,97.1,24.3,31.8
2026-03-28 23:13:13.3,-0.0,25.0,97.1,24.3,31.8
2026-03-28 23:13:13.4,-0.0,25.0,97.1,24.3,31.8
2026-03-28 23:13:14.2,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:14.3,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:14.6,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:15.3,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:15.3,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:15.5,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:16.0,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:16.2,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:16.3,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:16.6,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:17.3,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:17.4,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:17.4,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:18.2,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:18.4,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:18.6,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:19.3,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:19.4,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:19.5,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:20.2,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:20.5,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:20.6,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:21.3,-0.0,25.0,97.1,24.5,31.7
2026-03-28 23:13:21.4,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:21.6,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:22.2,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:22.6,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:22.6,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:23.3,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:23.4,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:23.7,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:24.2,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:24.6,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:24.7,-0.0,25.0,97.1,24.4,31.7
2026-03-28 23:13:25.3,0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:25.4,0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:25.8,0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:26.2,0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:26.6,-0.0,25.0,97.1,24.5,31.8
2026-03-28 23:13:26.8,-0.0,25.0,97.1,24.5,31.8
2026-03-28 23:13:27.3,0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:27.4,0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:27.9,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:28.2,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:28.6,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:28.9,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:29.3,0.0,25.0,97.1,24.5,31.8
2026-03-28 23:13:29.4,0.0,25.0,97.1,24.5,31.8
2026-03-28 23:13:30.0,0.0,25.0,97.1,24.5,31.8
2026-03-28 23:13:30.2,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:30.6,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:31.0,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:31.3,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:31.4,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:32.1,-0.0,25.0,97.1,24.5,31.8
2026-03-28 23:13:32.2,0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:32.6,0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:33.1,-0.0,25.0,97.1,24.3,31.8
2026-03-28 23:13:33.3,-0.0,25.0,97.1,24.3,31.8
2026-03-28 23:13:33.4,-0.0,25.0,97.1,24.3,31.8
2026-03-28 23:13:34.2,0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:34.2,0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:34.6,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:35.2,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:35.3,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:35.4,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:36.2,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:36.3,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:36.6,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:37.3,-0.0,25.0,97.1,24.5,31.9
2026-03-28 23:13:37.4,-0.0,25.0,97.1,24.5,31.9
2026-03-28 23:13:37.4,-0.0,25.0,97.1,24.5,31.9
2026-03-28 23:13:38.2,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:38.4,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:38.6,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:39.3,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:39.4,0.0,25.0,97.1,24.4,31.9
2026-03-28 23:13:39.5,0.0,25.0,97.1,24.4,31.9
2026-03-28 23:13:40.2,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:40.5,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:40.6,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:41.3,0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:41.4,0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:41.6,-0.0,25.0,97.1,24.4,31.9
2026-03-28 23:13:42.2,-0.0,25.0,97.1,24.4,31.9
2026-03-28 23:13:42.6,-0.0,25.0,97.1,24.4,31.9
2026-03-28 23:13:42.6,-0.0,25.0,97.1,24.4,31.9
2026-03-28 23:13:43.3,-0.0,25.0,97.1,24.4,31.9
2026-03-28 23:13:43.4,-0.0,25.0,97.1,24.4,31.9
2026-03-28 23:13:43.7,-0.0,25.0,97.1,24.4,31.9
2026-03-28 23:13:44.2,-0.0,25.0,97.1,24.4,31.9
2026-03-28 23:13:44.6,-0.0,25.0,97.1,24.4,31.9
2026-03-28 23:13:44.7,-0.0,25.0,97.1,24.4,31.9
2026-03-28 23:13:45.3,-0.0,25.0,97.1,24.4,31.9
2026-03-28 23:13:45.4,-0.0,25.0,97.1,24.4,31.9
2026-03-28 23:13:45.8,-0.0,25.0,97.1,24.4,31.9
2026-03-28 23:13:46.2,-0.0,25.0,97.1,24.5,31.8
2026-03-28 23:13:46.3,-0.0,25.0,97.1,24.5,31.8
2026-03-28 23:13:46.6,-0.0,25.0,97.1,24.4,31.8
2026-03-28 23:13:46.8,-0.0,25.0,97.1,24.4,31.8
